Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Region,Sales_Channel,Payment_Method
ORD00813,2026-06-15,C0002,P114,5,243.35,0.05,North,Online,UPI
ORD00723,2026-06-15,C0082,P114,7,240.73,0.1,South,Store,UPI
ORD00148,2026-06-15,C0013,P120,1,377.37,0.15,South,Online,UPI
ORD00489,2026-06-15,C0183,P102,1,360.26,0.0,North,Store,UPI
ORD00863,2026-06-15,C0049,P119,2,604.52,0.05,South,Online,UPI
ORD00321,2026-06-17,C0092,P116,4,418.46,0.05,East,Store,Card
ORD00711,2026-06-17,C0013,P104,5,806.43,0.15,North,Online,UPI
ORD00421,2026-06-17,C0033,P104,7,872.13,0.1,East,Online,Net Banking
ORD00881,2026-06-17,C0049,P117,1,33.32,0.05,East,Store,Net Banking
ORD00630,2026-06-17,C0029,P103,4,143.3,0.1,South,Online,Card
ORD00326,2026-06-18,C0084,P104,6,1003.88,0.1,North,Online,Card
ORD00642,2026-06-18,C0043,P120,3,451.99,0.1,East,Store,UPI
ORD00221,2026-06-19,C0166,P117,2,37.96,0.0,North,Store,UPI
ORD00657,2026-06-20,C0126,P107,3,77.72,0.05,North,Store,UPI
ORD00947,2026-06-20,C0125,P104,1,949.17,0.1,North,Online,Cash
ORD00591,2026-06-20,C0118,P103,6,166.72,0.0,West,Store,Card
ORD00818,2026-06-21,C0089,P113,1,2202.9,0.1,West,Online,Card
ORD00956,2026-06-21,C0035,P105,3,1323.06,0.0,East,Online,Card
ORD00418,2026-06-21,C0160,P118,4,9235.24,0.1,South,Online,UPI
ORD00888,2026-06-22,C0037,P115,3,2199.77,0.1,West,Online,Card
ORD00557,2026-06-22,C0014,P112,3,2030.49,0.1,North,Online,UPI
ORD00108,2026-06-22,C0011,P107,6,85.65,0.1,East,Store,Card
ORD00707,2026-06-22,C0161,P109,5,314.3,0.1,South,Online,UPI
ORD00385,2026-06-22,C0139,P111,5,690.53,0.1,South,Online,Card
ORD00633,2026-06-24,C0035,P116,4,477.8,0.0,West,Online,Cash
ORD00717,2026-06-24,C0125,P116,2,509.04,0.05,North,Store,UPI
ORD00782,2026-06-25,C0151,P114,6,219.29,0.0,North,Store,UPI
ORD00233,2026-06-26,C0181,P113,5,2124.27,0.0,South,Online,Net Banking
ORD00683,2026-06-26,C0136,P119,5,605.47,0.1,West,Store,Cash
ORD00075,2026-06-26,C0065,P104,7,783.11,0.05,East,Online,UPI
ORD00669,2026-06-26,C0096,P114,6,230.87,0.05,West,Online,UPI
ORD00066,2026-06-26,C0016,P103,2,178.7,0.2,North,Store,UPI
ORD00442,2026-06-27,C0195,P104,2,976.43,0.1,North,Online,Card
ORD00027,2026-06-27,C0108,P120,5,381.41,0.0,North,Online,Card
ORD00212,2026-06-27,C0013,P116,7,428.51,0.1,West,Online,Card
ORD00413,2026-06-27,C0086,P104,2,922.06,0.2,South,Store,UPI
ORD00745,2026-06-27,C0035,P114,1,214.11,0.15,West,Online,UPI
ORD00957,2026-06-28,C0098,P105,2,1212.94,0.05,East,Store,Card
ORD00504,2026-06-28,C0035,P108,5,119.28,0.0,East,Online,UPI
ORD00698,2026-06-28,C0069,P104,3,991.55,0.0,East,Online,Net Banking
ORD00506,2026-06-28,C0093,P110,4,1324.75,0.05,South,Online,Card
ORD00660,2026-06-28,C0080,P113,1,2172.19,0.15,South,Online,Cash
ORD00724,2026-06-28,C0141,P118,7,8264.53,0.05,West,Store,UPI
ORD00158,2026-06-28,C0105,P113,3,2458.29,0.15,East,Store,UPI
ORD00376,2026-06-28,C0009,P106,4,49.97,0.15,West,Store,UPI
ORD00511,2026-06-28,C0076,P120,3,360.8,0.15,South,Store,Cash
ORD00146,2026-06-28,C0003,P104,7,1005.5,0.1,East,Store,Card
ORD00487,2026-06-28,C0119,P114,4,228.33,0.05,West,Store,Cash
ORD00384,2026-06-28,C0072,P114,2,244.72,0.1,South,Online,UPI
ORD00547,2026-06-29,C0040,P109,6,361.08,0.05,North,Store,UPI
ORD00329,2026-06-29,C0185,P120,1,451.17,0.1,North,Online,Card
ORD00638,2026-06-29,C0179,P115,2,2704.06,0.0,East,Online,UPI
ORD00257,2026-06-29,C0158,P115,6,2312.82,0.15,East,Online,Card
ORD00665,2026-06-29,C0085,P106,3,50.08,0.0,West,Online,Cash
ORD00341,2026-06-30,C0025,P120,2,424.29,0.1,South,Online,UPI
ORD00093,2026-06-30,C0121,P118,3,9785.11,0.05,West,Online,Net Banking
ORD00902,2026-06-30,C0007,P103,4,168.09,0.1,West,Online,Card
ORD00661,2026-07-01,C0178,P115,1,2710.82,0.1,South,Online,UPI
ORD00123,2026-07-01,C0074,P114,2,271.69,0.05,South,Store,UPI
ORD00622,2026-07-01,C0189,P118,2,7846.16,0.15,South,Online,UPI
ORD00627,2026-07-01,C0037,P112,1,1998.74,0.1,East,Store,UPI
ORD00777,2026-07-01,C0046,P101,1,1047.33,0.05,West,Store,Card
ORD00529,2026-07-02,C0096,P120,4,443.98,0.05,West,Store,Net Banking
ORD00194,2026-07-02,C0186,P120,7,453.35,0.0,East,Online,UPI
ORD00700,2026-07-03,C0090,P117,1,34.38,0.0,North,Store,Card
ORD00334,2026-07-03,C0124,P108,3,108.61,0.15,North,Online,Card
ORD00174,2026-07-03,C0124,P108,4,122.05,0.1,North,Store,UPI
ORD00548,2026-07-03,C0021,P115,6,2734.48,0.1,West,Store,UPI
ORD00204,2026-07-03,C0080,P119,3,587.37,0.05,North,Online,UPI
ORD00378,2026-07-04,C0176,P120,3,373.5,0.0,South,Online,Card
ORD00525,2026-07-04,C0152,P108,2,107.71,0.1,East,Store,Card
ORD00007,2026-07-04,C0135,P114,6,242.28,0.2,West,Store,Net Banking
ORD00296,2026-07-04,C0179,P101,4,881.57,0.15,North,Online,Net Banking
ORD00849,2026-07-05,C0150,P115,1,2153.82,0.0,West,Online,UPI
ORD00025,2026-07-05,C0159,P115,3,2203.75,0.2,North,Store,Card
ORD00658,2026-07-06,C0045,P109,2,323.33,0.0,East,Online,Card
ORD00333,2026-07-06,C0058,P106,6,52.3,0.05,East,Store,Card
ORD00965,2026-07-06,C0197,P117,3,32.03,0.05,West,Store,Card
ORD00913,2026-07-06,C0046,P105,2,1116.59,0.05,South,Store,UPI
ORD00273,2026-07-06,C0150,P118,3,9805.04,0.05,East,Store,Cash
ORD00754,2026-07-06,C0174,P120,7,458.87,0.15,South,Online,Cash
ORD00796,2026-07-07,C0019,P101,7,1070.52,0.05,East,Store,UPI
ORD00440,2026-07-07,C0104,P109,1,370.66,0.0,West,Store,Card
ORD00967,2026-07-08,C0031,P115,3,2427.25,0.05,South,Store,Net Banking
ORD00689,2026-07-08,C0046,P113,1,2780.36,0.05,West,Online,UPI
ORD00584,2026-07-09,C0045,P101,3,889.53,0.05,South,Online,UPI
ORD00933,2026-07-09,C0049,P102,3,406.0,0.1,East,Store,Card
ORD00350,2026-07-09,C0145,P104,3,870.65,0.05,North,Online,Card
ORD00893,2026-07-09,C0011,P118,7,7861.41,0.05,West,Store,Card
ORD00111,2026-07-09,C0153,P105,6,1106.15,0.15,North,Online,UPI
ORD00159,2026-07-10,C0184,P117,6,35.1,0.1,East,Online,UPI
ORD00035,2026-07-10,C0183,P113,4,2524.24,0.05,North,Online,Cash
ORD00514,2026-07-11,C0159,P120,7,372.52,0.15,South,Store,Card
ORD00289,2026-07-11,C0029,P110,5,1377.99,0.1,South,Online,UPI
ORD00149,2026-07-11,C0120,P116,2,477.94,0.1,South,Store,UPI
ORD00033,2026-07-11,C0171,P106,3,51.38,0.1,South,Online,Card
ORD00129,2026-07-12,C0006,P115,3,2510.93,0.05,East,Online,Cash
ORD00900,2026-07-12,C0064,P102,7,445.22,0.15,South,Online,UPI
ORD00112,2026-07-12,C0199,P107,5,88.0,0.1,North,Online,UPI
ORD00718,2026-07-13,C0102,P117,3,32.3,0.05,South,Store,Net Banking
ORD00499,2026-07-13,C0056,P116,2,446.6,0.05,North,Online,Cash
ORD00379,2026-07-13,C0188,P116,5,490.33,0.0,East,Online,Net Banking
ORD00939,2026-07-13,C0027,P104,4,982.27,0.05,South,Store,Card
ORD00839,2026-07-13,C0054,P120,1,354.94,0.0,West,Online,Net Banking
ORD00184,2026-07-13,C0176,P108,2,98.76,0.0,East,Online,Cash
ORD00053,2026-07-13,C0158,P120,7,407.74,0.1,East,Online,UPI
ORD00208,2026-07-14,C0059,P108,1,113.99,0.1,East,Online,Net Banking
ORD00206,2026-07-14,C0092,P105,3,1266.19,0.0,North,Store,Card
ORD00806,2026-07-14,C0035,P117,5,35.1,0.15,South,Store,UPI
ORD00531,2026-07-15,C0164,P106,1,49.9,0.15,South,Store,UPI
ORD00775,2026-07-15,C0087,P119,5,548.81,0.2,East,Online,Cash
ORD00050,2026-07-16,C0055,P103,4,156.5,0.1,East,Online,Card
ORD00088,2026-07-16,C0193,P119,1,646.31,0.0,North,Store,UPI
ORD00801,2026-07-16,C0117,P109,3,333.25,0.15,East,Online,UPI
ORD00986,2026-07-17,C0115,P117,3,33.88,0.15,North,Online,UPI
ORD00337,2026-07-17,C0162,P106,4,48.8,0.05,South,Online,UPI
ORD00507,2026-07-17,C0182,P103,7,157.18,0.05,East,Store,Net Banking
ORD00344,2026-07-17,C0018,P104,4,796.09,0.15,South,Online,UPI
ORD00666,2026-07-17,C0129,P102,4,400.0,0.2,South,Online,Card
ORD00664,2026-07-18,C0008,P101,1,1068.42,0.05,South,Store,Card
ORD00886,2026-07-18,C0150,P101,4,1002.27,0.1,South,Store,UPI
ORD00679,2026-07-18,C0158,P106,5,52.19,0.2,East,Store,Net Banking
ORD00987,2026-07-19,C0104,P114,2,253.54,0.15,South,Online,UPI
ORD00574,2026-07-19,C0123,P105,6,1168.62,0.0,West,Online,Card
ORD00512,2026-07-19,C0049,P104,1,909.12,0.0,North,Store,Net Banking
ORD00013,2026-07-19,C0115,P109,5,308.93,0.05,East,Store,UPI
ORD00634,2026-07-20,C0198,P102,2,393.68,0.1,West,Online,Net Banking
ORD00937,2026-07-20,C0005,P106,2,41.72,0.0,East,Online,UPI
ORD00037,2026-07-20,C0039,P110,1,1227.69,0.2,West,Online,UPI
ORD00941,2026-07-20,C0149,P113,4,2548.27,0.1,West,Online,Card
ORD00104,2026-07-20,C0184,P116,5,475.99,0.0,East,Store,UPI
ORD00843,2026-07-20,C0173,P104,6,981.54,0.15,North,Store,UPI
ORD00294,2026-07-21,C0079,P105,5,1084.65,0.1,West,Online,UPI
ORD00098,2026-07-21,C0037,P103,6,156.01,0.2,South,Online,UPI
ORD00099,2026-07-21,C0061,P109,5,382.42,0.15,North,Store,UPI
ORD00637,2026-07-21,C0161,P108,5,114.91,0.0,West,Store,Cash
ORD00824,2026-07-21,C0039,P108,7,109.07,0.1,East,Online,UPI
ORD00735,2026-07-21,C0065,P103,2,169.34,0.05,West,Store,Net Banking
ORD00446,2026-07-22,C0006,P111,6,713.47,0.2,South,Online,Card
ORD00430,2026-07-22,C0166,P107,3,81.44,0.05,South,Store,UPI
ORD00381,2026-07-22,C0117,P115,1,2421.49,0.0,North,Online,UPI
ORD00197,2026-07-22,C0040,P104,1,793.46,0.05,East,Store,Net Banking
ORD00008,2026-07-22,C0014,P104,1,896.31,0.0,East,Store,UPI
ORD00190,2026-07-22,C0045,P119,7,688.52,0.1,South,Online,Cash
ORD00015,2026-07-23,C0072,P109,5,330.43,0.1,South,Online,Cash
ORD00592,2026-07-23,C0014,P101,6,866.72,0.0,North,Store,Card
ORD00185,2026-07-24,C0028,P113,7,2531.36,0.0,West,Online,Cash
ORD00109,2026-07-24,C0062,P108,2,98.14,0.0,East,Store,Cash
ORD00040,2026-07-24,C0004,P103,6,157.81,0.1,South,Online,Net Banking
ORD00076,2026-07-24,C0177,P113,7,2142.78,0.1,West,Online,Card
ORD00500,2026-07-25,C0105,P119,3,545.09,0.05,South,Online,Card
ORD00609,2026-07-25,C0121,P112,7,1664.37,0.0,West,Online,Card
ORD00140,2026-07-26,C0123,P104,1,883.16,0.1,North,Online,UPI
ORD00258,2026-07-26,C0199,P118,6,9950.96,0.15,South,Online,Net Banking
ORD00985,2026-07-27,C0092,P119,5,659.58,0.05,North,Store,Net Banking
ORD00087,2026-07-28,C0176,P105,1,1083.92,0.0,South,Online,Net Banking
ORD00832,2026-07-28,C0042,P105,7,1065.06,0.05,North,Online,Net Banking
ORD00835,2026-07-28,C0084,P113,3,2772.11,0.05,East,Online,UPI
ORD00651,2026-07-29,C0151,P114,5,247.69,0.0,South,Online,UPI
ORD00783,2026-07-29,C0107,P103,6,160.76,0.1,South,Online,Cash
ORD00989,2026-07-29,C0005,P112,7,2115.14,0.0,West,Online,Cash
ORD00585,2026-07-29,C0151,P113,5,2422.64,0.0,South,Store,Cash
ORD00219,2026-07-29,C0191,P118,4,9623.85,0.1,West,Online,UPI
ORD00736,2026-07-30,C0076,P117,4,32.11,0.1,West,Online,Net Banking
ORD00701,2026-07-30,C0190,P109,5,308.05,0.2,North,Online,UPI
ORD00929,2026-07-30,C0070,P117,6,29.86,0.0,East,Store,Net Banking
ORD00039,2026-07-31,C0120,P106,1,43.67,0.1,West,Online,UPI
ORD00366,2026-07-31,C0122,P117,6,31.0,0.15,South,Online,Card
ORD00393,2026-07-31,C0095,P103,6,160.06,0.0,East,Online,UPI
ORD00306,2026-07-31,C0119,P102,5,359.53,0.15,East,Online,UPI
ORD00778,2026-08-01,C0108,P113,1,2295.13,0.0,South,Store,UPI
ORD00467,2026-08-01,C0154,P117,1,37.37,0.15,North,Store,UPI
ORD00891,2026-08-01,C0199,P106,1,50.52,0.05,East,Store,UPI
ORD00677,2026-08-01,C0119,P108,1,116.96,0.05,North,Online,Card
ORD00875,2026-08-01,C0146,P102,1,464.12,0.05,North,Store,UPI
ORD00317,2026-08-02,C0195,P114,5,243.75,0.0,East,Online,Net Banking
ORD00262,2026-08-02,C0060,P108,1,97.54,0.05,East,Online,Net Banking
ORD00242,2026-08-02,C0039,P109,2,354.35,0.1,North,Online,UPI
ORD00612,2026-08-02,C0175,P103,6,161.06,0.05,West,Online,Card
ORD00697,2026-08-03,C0048,P106,3,46.8,0.0,West,Online,UPI
ORD00266,2026-08-03,C0196,P111,1,619.33,0.1,North,Online,UPI
ORD00753,2026-08-03,C0194,P106,3,41.47,0.15,South,Online,UPI
ORD00006,2026-08-03,C0086,P102,2,383.41,0.05,West,Online,Card
ORD00623,2026-08-03,C0148,P111,6,740.28,0.0,West,Online,UPI
ORD00982,2026-08-03,C0144,P110,1,1274.02,0.1,East,Store,UPI
ORD00853,2026-08-03,C0026,P101,6,1055.94,0.0,North,Store,Card
ORD00807,2026-08-03,C0136,P119,5,646.2,0.0,South,Online,Card
ORD00829,2026-08-03,C0056,P101,1,876.94,0.15,West,Online,Card
ORD00546,2026-08-04,C0018,P108,6,111.59,0.0,South,Store,Net Banking
ORD00179,2026-08-04,C0090,P119,2,663.31,0.1,North,Online,UPI
ORD00164,2026-08-04,C0195,P101,5,1036.5,0.05,East,Online,Card
ORD00752,2026-08-04,C0074,P119,1,677.39,0.0,East,Online,Card
ORD00976,2026-08-04,C0012,P117,5,36.5,0.05,West,Online,Card
ORD00268,2026-08-04,C0096,P113,4,2366.5,0.05,South,Online,Cash
ORD00071,2026-08-05,C0153,P108,3,100.36,0.1,South,Online,Cash
ORD00290,2026-08-05,C0139,P116,1,444.86,0.1,East,Online,Card
ORD00945,2026-08-05,C0067,P111,6,618.44,0.15,South,Store,Card
ORD00586,2026-08-05,C0047,P113,1,2337.48,0.1,West,Store,UPI
ORD00581,2026-08-06,C0168,P111,6,623.09,0.0,North,Store,Cash
ORD00300,2026-08-06,C0029,P110,2,1133.68,0.1,South,Online,UPI
ORD00264,2026-08-06,C0037,P107,5,74.37,0.2,South,Store,Net Banking
ORD00235,2026-08-06,C0039,P102,7,362.8,0.0,South,Online,Card
ORD00880,2026-08-07,C0175,P102,5,451.75,0.0,West,Online,Card
ORD00652,2026-08-07,C0172,P120,2,422.25,0.1,West,Store,Net Banking
ORD00743,2026-08-08,C0161,P112,4,1820.06,0.1,West,Store,UPI
ORD00029,2026-08-08,C0045,P112,4,2123.81,0.2,West,Online,Cash
ORD00719,2026-08-08,C0132,P116,3,498.78,0.15,West,Store,Card
ORD00687,2026-08-08,C0072,P109,1,380.31,0.0,West,Online,Card
ORD00086,2026-08-08,C0153,P119,1,664.93,0.1,West,Online,Card
ORD00892,2026-08-08,C0160,P111,4,623.01,0.1,East,Online,UPI
ORD00041,2026-08-08,C0093,P116,2,469.0,0.1,East,Store,UPI
ORD00367,2026-08-08,C0131,P101,4,1057.81,0.15,North,Online,UPI
ORD00708,2026-08-09,C0169,P114,1,256.71,0.1,South,Online,UPI
ORD00134,2026-08-10,C0177,P113,1,2597.61,0.0,East,Online,UPI
ORD00696,2026-08-10,C0053,P114,2,218.8,0.0,West,Online,UPI
ORD00958,2026-08-10,C0030,P110,4,1325.8,0.05,East,Store,UPI
ORD00722,2026-08-10,C0198,P111,7,613.71,0.05,East,Online,UPI
ORD00519,2026-08-10,C0037,P114,1,259.28,0.1,West,Online,Card
ORD00814,2026-08-10,C0177,P119,1,667.65,0.0,North,Store,Net Banking
ORD00133,2026-08-10,C0047,P101,5,1007.12,0.1,South,Online,UPI
ORD00363,2026-08-11,C0181,P116,2,482.49,0.05,North,Online,Card
ORD00979,2026-08-11,C0140,P113,1,2150.45,0.0,South,Online,UPI
ORD00780,2026-08-11,C0171,P103,1,151.51,0.1,North,Online,Cash
ORD00694,2026-08-12,C0031,P115,4,2725.43,0.05,North,Online,Card
ORD00064,2026-08-12,C0062,P120,1,393.6,0.0,South,Online,UPI
ORD00831,2026-08-12,C0189,P107,7,75.2,0.1,West,Online,Net Banking
ORD00011,2026-08-12,C0007,P113,5,2386.94,0.2,South,Online,UPI
ORD00497,2026-08-13,C0037,P102,2,414.79,0.1,West,Online,Cash
ORD00163,2026-08-13,C0137,P109,2,311.32,0.05,East,Store,Net Banking
ORD00494,2026-08-13,C0198,P116,7,458.95,0.0,West,Online,UPI
ORD00740,2026-08-13,C0147,P113,3,2459.59,0.1,North,Store,UPI
ORD00587,2026-08-13,C0031,P102,2,436.63,0.15,West,Online,UPI
ORD00394,2026-08-13,C0166,P113,2,2436.47,0.15,South,Online,Card
ORD00160,2026-08-14,C0067,P109,4,346.79,0.05,West,Online,Card
ORD00936,2026-08-14,C0188,P112,3,1794.4,0.05,West,Store,Cash
ORD00150,2026-08-14,C0125,P118,6,8231.87,0.0,South,Online,Card
ORD00332,2026-08-14,C0001,P105,2,1242.02,0.1,West,Online,UPI
ORD00816,2026-08-14,C0132,P113,3,2678.22,0.2,West,Online,Card
ORD00286,2026-08-15,C0180,P105,6,1075.08,0.05,East,Online,Cash
ORD00916,2026-08-15,C0102,P105,4,1270.11,0.1,East,Online,UPI
ORD00450,2026-08-15,C0041,P107,4,78.41,0.0,North,Store,Card
ORD00930,2026-08-15,C0169,P106,5,52.68,0.1,East,Online,Card
ORD00032,2026-08-16,C0037,P110,6,1287.47,0.1,West,Online,Card
ORD00544,2026-08-16,C0012,P104,5,769.01,0.15,West,Store,UPI
ORD00315,2026-08-16,C0022,P117,6,31.98,0.1,South,Online,UPI
ORD00141,2026-08-17,C0163,P117,7,37.7,0.05,West,Online,Card
ORD00758,2026-08-17,C0026,P104,4,772.87,0.0,South,Store,Net Banking
ORD00983,2026-08-17,C0030,P102,3,378.56,0.0,East,Online,UPI
ORD00360,2026-08-17,C0093,P106,1,49.72,0.05,North,Online,UPI
ORD00338,2026-08-17,C0189,P114,7,224.99,0.0,North,Store,Card
ORD00954,2026-08-17,C0002,P115,7,2416.16,0.15,East,Online,Cash
ORD00527,2026-08-17,C0177,P101,2,957.55,0.05,East,Store,UPI
ORD00292,2026-08-17,C0134,P101,7,950.93,0.1,East,Online,Card
ORD00095,2026-08-17,C0196,P109,5,339.58,0.1,East,Online,Cash
ORD00462,2026-08-17,C0084,P105,6,1174.17,0.15,East,Online,Card
ORD00375,2026-08-18,C0084,P117,5,31.51,0.15,East,Store,Net Banking
ORD00868,2026-08-18,C0050,P118,1,8289.76,0.1,North,Store,UPI
ORD00298,2026-08-19,C0026,P108,1,100.0,0.0,North,Online,Card
ORD00520,2026-08-19,C0004,P109,7,382.47,0.15,West,Online,UPI
ORD00915,2026-08-20,C0068,P104,7,800.88,0.0,West,Online,Cash
ORD00114,2026-08-20,C0004,P120,2,457.63,0.05,West,Online,Cash
ORD00995,2026-08-21,C0149,P103,6,159.63,0.15,East,Online,Card
ORD00311,2026-08-21,C0032,P120,1,397.99,0.1,North,Store,Card
ORD00228,2026-08-21,C0023,P110,7,1301.88,0.05,South,Online,Cash
ORD00804,2026-08-22,C0157,P117,7,30.96,0.05,East,Store,Net Banking
ORD00773,2026-08-23,C0043,P106,7,45.38,0.2,North,Store,Card
ORD00845,2026-08-23,C0047,P104,1,897.73,0.05,East,Online,Card
ORD00672,2026-08-23,C0086,P103,1,170.23,0.05,East,Online,UPI
ORD00187,2026-08-23,C0081,P111,7,722.22,0.0,South,Store,UPI
ORD00931,2026-08-23,C0196,P105,6,1166.87,0.05,North,Store,UPI
ORD00409,2026-08-23,C0046,P120,5,368.14,0.15,South,Store,Card
ORD00935,2026-08-23,C0130,P120,3,357.44,0.1,North,Store,UPI
ORD00323,2026-08-24,C0047,P106,2,48.35,0.1,West,Online,Card
ORD00593,2026-08-24,C0080,P104,2,933.09,0.15,East,Store,Card
ORD00441,2026-08-24,C0061,P113,7,2149.55,0.1,West,Online,Cash
ORD00131,2026-08-24,C0005,P107,4,79.92,0.0,North,Online,UPI
ORD00884,2026-08-25,C0119,P103,6,141.7,0.2,North,Online,UPI
ORD00477,2026-08-25,C0012,P101,2,910.68,0.05,North,Online,Net Banking
ORD00283,2026-08-25,C0175,P107,5,78.85,0.0,West,Store,UPI
ORD00840,2026-08-25,C0129,P118,1,9688.3,0.05,South,Online,Card
ORD00846,2026-08-26,C0123,P118,4,9242.34,0.0,East,Store,UPI
ORD00280,2026-08-26,C0050,P101,2,1076.42,0.1,South,Online,UPI
ORD00828,2026-08-26,C0191,P116,5,430.66,0.05,West,Online,Net Banking
ORD00927,2026-08-27,C0097,P111,5,743.84,0.05,East,Online,Card
ORD00065,2026-08-27,C0185,P103,3,167.91,0.1,South,Online,Cash
ORD00282,2026-08-27,C0192,P119,3,581.5,0.1,North,Store,Card
ORD00498,2026-08-27,C0096,P116,1,495.94,0.2,East,Online,UPI
ORD00757,2026-08-27,C0085,P107,5,91.32,0.05,West,Store,Cash
ORD00763,2026-08-27,C0156,P102,3,426.4,0.1,South,Store,UPI
ORD00243,2026-08-27,C0194,P108,2,95.09,0.1,South,Store,Card
ORD00042,2026-08-28,C0153,P107,4,84.63,0.05,East,Online,UPI
ORD00083,2026-08-28,C0146,P111,1,625.39,0.0,North,Store,Card
ORD00189,2026-08-28,C0040,P113,6,2731.56,0.1,South,Online,UPI
ORD00595,2026-08-28,C0010,P102,6,426.22,0.05,East,Store,UPI
